danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.819,0.531,-2.9637633169591426,0.421,0.897,0.0207,0.107,0.761,-0.011239294046753355,-0.9716290757307688
0.6,0.939,2.217469779801691,0.046,0.114,0.0,0.244,0.709,-0.962159631432032,0.8692289397367938
0.8,0.738,1.0449323577170375,0.0691,0.372,0.00877,0.19,0.267,-0.659399220825581,-0.42142582796433237
0.777,0.774,1.522273514380938,0.0553,0.0895,0.000401,0.0909,0.661,0.13625255865815625,-0.17151150191943643
0.813,0.552,0.20908010371115512,0.0769,0.0702,0.000195,0.0542,0.773,1.0076608273012824,0.1273691325836375
0.697,0.74,0.8602203267302444,0.0397,0.0132,0.000155,0.117,0.331,0.43806459058209085,0.6348219603044383
0.793,0.753,0.9944093733114595,0.168,0.107,0.0,0.214,0.598,-1.041330283848479,0.3861540493839323
0.831,0.643,0.8836629914944325,0.0568,0.388,6.94e-05,0.374,0.57,-0.88682042889295,-0.8890257461234689
0.845,0.583,1.3703003772889595,0.287,0.00204,0.000459,0.11,0.903,0.9365324261125723,-1.5285338281919774
0.786,0.854,1.7967143656720377,0.0741,0.169,2.39e-05,0.106,0.522,-0.09090310337810853,1.2687454551273034
0.788,0.78,0.6856128926245668,0.113,0.353,1.32e-06,0.101,0.905,-0.5828460935728785,0.28901460572855175
0.718,0.769,1.181950691424965,0.246,0.11,0.0,0.0778,0.543,-0.625447263991503,-0.48211167603365773
0.757,0.768,0.6932923862542146,0.0379,0.345,0.000406,0.129,0.384,-0.7713837756570863,0.9540013554047205
0.681,0.793,1.36423761916029,0.0382,0.102,0.0,0.0895,0.614,0.2129194913527607,-0.4041702627357645
0.665,0.544,1.2922928893667471,0.115,0.0129,0.0,0.0752,0.625,1.6523686556757518,-0.11911350506683405
0.817,0.851,1.4293112230746747,0.0627,0.0351,0.0,0.232,0.886,0.25146160101021664,0.24823902523065078
0.733,0.736,1.2510661340917957,0.0458,0.206,0.0,0.0974,0.227,-0.013705078621295221,1.2889632796774733
0.837,0.621,-0.44044338380695514,0.0474,0.513,5.67e-06,0.127,0.875,-0.012718764791478043,0.49598426521491995
0.726,0.894,0.600330094947951,0.0869,0.187,0.0,0.0888,0.477,0.5924985752430183,-1.1158085499248156
0.668,0.712,0.3711578376842496,0.0381,0.369,2.13e-05,0.108,0.264,-0.7727494409599096,-0.23090237323614884
0.807,0.729,1.1188980068868035,0.0683,0.0794,2.53e-06,0.039,0.666,-0.8865548828618458,0.21746714014668503
0.81,0.767,1.5121689174998225,0.053,0.162,0.0,0.0957,0.654,-0.7736598844951251,0.2935632115721048
0.602,0.866,0.9099349433853329,0.0471,0.000856,0.0,0.094,0.677,0.252713460871138,-0.1970063567365043
0.523,0.409,0.4887753453804349,0.0373,0.664,0.0,0.105,0.477,-1.0981950696521463,-0.4979913284625743
0.705,0.526,0.1965504035785719,0.327,0.509,0.000106,0.0742,0.671,3.0211825757249406,-0.5222721425740675
0.468,0.527,1.064737367604024,0.0362,0.171,0.0,0.239,0.445,2.030050982200977,0.1349771210052387
0.619,0.385,-1.7892049754982653,0.118,0.129,0.00369,0.179,0.294,-0.5340614941442485,-1.0471100331986973
0.726,0.819,-0.10052474472622677,0.106,0.477,9.65e-05,0.27,0.636,-0.38884575027737767,-0.9460856592854779
0.897,0.719,-0.1288176159933502,0.157,0.116,0.000531,0.0677,0.546,-0.279896007229924,-0.6880939157461586
0.853,0.908,0.35701140205068765,0.0943,0.25,0.00114,0.0605,0.714,-0.2050120264584498,-0.8763025995290464
0.782,0.529,-0.7197344416009902,0.0592,0.509,1.42e-06,0.413,0.44,-0.3177552842359683,-0.7095743426301263
0.598,0.765,0.7741291613031395,0.323,0.275,0.0,0.0225,0.844,-1.343369926656218,-0.907705785779911
0.502,0.634,1.4058685583104864,0.144,0.677,0.0341,0.188,0.645,-0.7038212783146366,0.3134411047247139
0.374,0.705,-0.6162633695383664,0.145,0.172,0.0,0.14,0.718,2.943377588611316,-0.10841375964836937
0.49,0.651,0.23696879110303415,0.138,0.714,7.59e-06,0.108,0.567,-1.9945267300717966,-0.31841042729397045
0.455,0.812,1.3703003772889595,0.211,0.372,0.0,0.199,0.823,-0.7716493216881904,-0.2592461769089653
0.578,0.52,-0.6279847019204604,0.151,0.554,3.38e-06,0.124,0.425,-0.9303699779940914,-0.7395206800343013
0.754,0.841,0.9224646435179165,0.0921,0.136,0.0,0.0903,0.838,1.0469616399047512,-1.0130035829767532
0.773,0.526,-0.7439854741156678,0.0937,0.0876,0.000709,0.235,0.839,-0.12990043480317226,-1.0138615050753594
0.755,0.675,-0.05161849582162711,0.0918,0.512,1.41e-06,0.117,0.783,-0.3164275540804453,-0.29333643992150177
0.821,0.619,-1.0713744130638134,0.102,0.0286,4.93e-06,0.118,0.388,-0.1684804796079285,-0.5206048600050783
0.527,0.501,-0.3899203994013772,0.239,0.712,4.15e-05,0.123,0.479,-0.9051810401864627,-0.7634777499576413
0.869,0.64,-0.3361639439938422,0.0424,0.011,0.00119,0.0747,0.535,-0.2809581913543423,-0.447843353717637
0.508,0.592,-0.3866869283994202,0.236,0.387,7.64e-05,0.183,0.601,-1.0366263255831993,0.11158660341116691
0.722,0.619,-0.16398161313963272,0.176,0.489,6.92e-05,0.373,0.815,-0.39408080060486694,-0.6635379190747351
0.534,0.691,-0.5156215846024556,0.428,0.421,6.88e-05,0.155,0.343,3.167726049747334,-0.5818896348224872
0.741,0.381,-1.893888599186623,0.339,0.64,0.0,0.149,0.625,0.7444667753294039,-0.7456556323998053
0.78,0.652,0.12015965115733797,0.143,0.64,0.0,0.156,0.577,-0.24287130346449412,0.09284181491709415
0.548,0.505,-0.144176603252646,0.0669,0.922,4.38e-05,0.1,0.417,-0.48391122941279513,-0.7961597257517111
0.554,0.685,-0.276344730457638,0.218,0.356,0.0,0.0798,0.432,2.9511922289552497,-0.9657045570875644
0.72,0.744,-0.5354265944894419,0.0332,0.289,5.39e-05,0.171,0.373,-0.43182627216900876,0.04203016458644265
0.503,0.919,0.6536823664802416,0.0693,0.022,0.0533,0.0626,0.746,0.2850342063712875,1.9739574201815124
0.507,0.505,-1.0459108289234018,0.1,0.5,9.62e-06,0.111,0.252,-0.16017268234908683,-0.9126752590680632
0.743,0.685,-0.45903584206820797,0.106,0.113,0.0,0.526,0.555,1.2776452706399757,0.03775674130281985
0.764,0.804,0.3881335604445237,0.116,0.114,0.0147,0.205,0.331,-0.20341875027182263,-0.5391554019862592
0.691,0.799,-0.011200108297164862,0.0657,0.576,0.0,0.295,0.972,-0.4705201224156675,-1.2453062251861127
0.795,0.792,0.5077719875169321,0.0612,0.337,2.46e-06,0.259,0.692,-0.28080645076513955,-0.008053061320864037
0.9,0.456,-3.8254833389806797,0.0689,0.215,0.931,0.121,0.283,-0.16722861974700715,-1.5662176516930149
0.547,0.577,-1.7508075073500258,0.0925,0.679,5.74e-06,0.0914,0.939,-0.732993406588833,-0.7479865905545086
0.774,0.847,0.4976673906358167,0.1,0.67,0.0,0.149,0.891,0.05564037064428473,-1.400913869221969
0.751,0.652,0.2923419820115478,0.0582,0.263,0.227,0.0826,0.349,-0.051260874448934,-0.9695733001359957
0.728,0.629,-0.44044338380695514,0.301,0.541,1.54e-06,0.123,0.824,0.2490716867302759,-0.84221233651651
0.562,0.903,0.8355651103403224,0.126,0.2,0.0,0.249,0.313,-0.24302304405369687,0.09088316257876702
0.584,0.528,-0.8017837682756493,0.343,0.658,0.00566,0.13,0.283,-0.6950961944354885,-0.4722698527137992
0.399,0.72,0.317805566151959,0.345,0.175,0.000262,0.249,0.302,2.260279391168595,-0.47759544460892
0.533,0.425,-0.6393018504273101,0.152,0.692,0.000158,0.118,0.464,-1.4910893902449311,-0.27985249448491917
0.718,0.897,0.46250339348953456,0.164,0.153,0.0,0.881,0.912,0.10423529433641174,-0.8423580214011789
0.656,0.815,-1.094008710077512,0.142,0.376,0.0,0.0808,0.657,-0.24571643951204264,-0.7398282370130468
0.668,0.766,0.5049427003902198,0.338,0.217,1.81e-05,0.113,0.573,4.382143920282896,-0.05033405229367757
0.569,0.5,0.9552035374127308,0.239,0.183,0.0,0.148,0.118,-0.1643455485521578,0.297723324389874
0.786,0.757,-0.48692452946008735,0.149,0.416,5.39e-06,0.0951,0.879,-0.39468776296167696,-0.38738412658001886
0.822,0.897,0.12500985766027364,0.0853,0.0315,0.395,0.0863,0.698,-0.20360842600832624,-0.3364753529929214
0.763,0.754,0.528385365154408,0.0761,0.256,0.000463,0.19,0.592,-0.2007253548134769,0.3216480198943986
0.8,0.898,0.8986177948784836,0.123,0.539,0.0,0.113,0.67,-0.2072122650018875,-0.4918401888876627
0.707,0.711,-0.3402057827462887,0.0792,0.623,0.137,0.107,0.7,-0.24328859008480105,-0.4674622515197235
0.695,0.664,0.5158556650218248,0.128,0.262,0.0,0.276,0.807,-0.9241486138367855,-0.5156839483451491
0.824,0.592,-0.3046376017247618,0.0448,0.674,0.0617,0.121,0.754,-0.4669542185694065,-0.29205765037829645
0.843,0.816,0.6136681628310238,0.0416,0.0735,0.000324,0.103,0.615,-0.31885540350768693,-0.9728269292269358
0.823,0.571,0.6633827794861126,0.0969,0.106,0.0,0.0919,0.385,-0.3931324219223506,-0.13377911679017596
0.747,0.563,0.25111522673659603,0.0391,0.765,0.000114,0.292,0.701,-0.5108072488489529,-0.32015864590999793
0.727,0.764,0.23979807822974675,0.0586,0.404,0.00347,0.115,0.844,0.85527534059459,-0.7420458847018966
0.644,0.663,-0.15023936138131525,0.303,0.154,0.0,0.0793,0.53,-0.3241283889824765,0.35543072592818953
0.699,0.624,0.12864751253747503,0.0314,0.455,0.21,0.2,0.774,-0.6563264738942286,-0.44964013396188746
0.716,0.489,-0.08031555096399529,0.112,0.757,0.0,0.19,0.614,-1.4548992597201156,-0.17052408214556902
0.768,0.607,-0.000287143665559963,0.0426,0.0251,0.000114,0.414,0.689,-0.7730149869910137,-0.6970940041768188
0.848,0.756,0.038514508357923964,0.06,0.468,3.33e-05,0.39,0.963,-0.29909119176405063,-0.4963726075218081
0.657,0.627,-0.22986358480450617,0.0446,0.797,0.0,0.331,0.763,-0.39100805367351454,0.0891835055909625
0.754,0.63,-0.34505598924922404,0.252,0.768,0.00792,0.129,0.615,-0.586108516240734,0.051240686739402415
0.753,0.54,-1.5867088540007088,0.0989,0.72,0.0329,0.332,0.772,0.061975540243492576,-0.6330574037601073
0.58,0.594,-0.1550895678842509,0.317,0.162,0.0,0.101,0.52,-0.2140405915160034,0.3391625804734891
0.619,0.429,-0.9517359859914042,0.0682,0.863,0.0,0.126,0.197,-0.8801817781153372,0.009801430655787313
0.878,0.722,-0.028984198807928147,0.0473,0.366,0.00311,0.141,0.57,-0.09192735235522599,-1.0381099447680373
0.889,0.481,-1.2245601017815255,0.163,0.0551,0.0,0.101,0.634,-0.2803512289975318,-1.0413959482777926
0.417,0.631,-0.26381503032505477,0.0911,0.637,0.000569,0.163,0.344,-0.6221089710290464,-0.7165186554660133
0.872,0.53,-1.4472654170413135,0.147,0.692,0.000358,0.335,0.779,0.7440874238563978,-0.5733427882552417
0.642,0.701,-0.14094313225068902,0.356,0.462,3.1e-06,0.125,0.705,-0.05190577195304481,-0.6511870782966889
0.873,0.784,1.0902009517444353,0.0456,0.0243,0.0085,0.0617,0.886,-0.016170863195837087,-0.3927744673127703
0.578,0.778,0.4742247258716286,0.158,0.147,0.0,0.135,0.318,-0.9981221510730441,0.36611428413724656
0.679,0.603,0.47786238074883003,0.0389,0.382,0.0,0.175,0.491,-0.6987000334290497,0.5784580971469586
0.823,0.414,-1.615405909143077,0.0625,0.469,0.0327,0.129,0.493,-0.2434403306740038,-0.22840954298736887
0.55,0.53,0.5004966777625289,0.0658,0.564,0.000339,0.11,0.547,-0.12629659580961045,-0.274640213055652
0.684,0.636,0.02032623397191592,0.121,0.634,0.000188,0.122,0.526,-0.059303125676670954,-1.0217608632662984
0.557,0.462,-0.07910299933826173,0.162,0.912,0.0,0.102,0.477,1.8274393604682295,-0.31284202725773463
0.679,0.796,1.6596960319641103,0.124,0.501,4.85e-06,0.0965,0.742,3.1711402130043918,-0.5755928103629067
0.53,0.844,-0.5532106850002055,0.211,0.462,0.0,0.123,0.834,0.5533495032287529,-0.9251555975213708
0.871,0.613,-0.5127922974757433,0.0685,0.187,6.18e-05,0.0832,0.873,-0.6210088517573279,-0.3108186260817769
0.778,0.801,-0.19429540378297924,0.106,0.692,0.000155,0.0912,0.914,-0.5843634994649041,-0.6887737785412804
0.81,0.664,0.709863925139244,0.0338,0.545,0.000892,0.183,0.626,0.7456807000430249,-0.09978597703408544
0.623,0.662,-0.8021879521508937,0.259,0.644,0.0,0.143,0.509,2.085588037849122,-0.05363624301284065
0.825,0.616,-0.298979027471337,0.138,0.0652,0.0,0.131,0.596,-0.7732046627275173,-0.759463322024541
0.89,0.593,0.273749523750295,0.118,0.268,0.000929,0.106,0.536,-0.5840979534337999,0.0936673625968849
0.553,0.479,-0.7625779323769203,0.21,0.698,0.0259,0.146,0.589,-1.7450272662754516,-0.29489041202463734
0.653,0.717,0.07448687325469565,0.0651,0.0883,2.71e-06,0.109,0.432,-0.7828401901418809,-0.3895370254312379
0.504,0.511,-1.061674000057942,0.101,0.438,0.00305,0.122,0.731,1.1455550877391283,-0.4135426569828009
0.91,0.844,1.0594829772258438,0.0735,0.075,1.22e-05,0.0297,0.876,-0.27932698002041434,-1.151582282715749
0.738,0.783,-0.013625211548632337,0.0352,0.281,0.0144,0.372,0.846,-0.2414297678670697,-0.5495961520542012
0.469,0.432,-0.5136006652262322,0.168,0.787,3.51e-06,0.128,0.604,1.2382306525946054,-0.13377911679017596
0.873,0.536,0.7232019930223168,0.0404,0.178,0.00582,0.0925,0.654,-0.3966224554740099,-0.41632685700091876
0.72,0.667,-0.36688191851243385,0.232,0.0965,0.0,0.0678,0.477,-1.4750807580840588,-0.38157291840266816
0.837,0.831,0.25677380099002084,0.08,0.0923,0.176,0.0819,0.529,-0.3191209495387916,-0.740589035855207
0.534,0.773,0.07650779263091873,0.368,0.437,4.02e-06,0.328,0.546,-0.12163057269163141,0.22086645412229408
0.787,0.764,-0.307466888851474,0.128,0.747,0.000133,0.254,0.614,-0.32052454998891516,-0.8354784574029225
0.726,0.837,0.00900908546506626,0.0894,0.0761,0.0661,0.222,0.414,-0.24271956287529134,-1.0266332132980047
0.842,0.666,-0.07465697671057082,0.0806,0.279,0.0,0.125,0.77,-0.2801236181137279,-0.14765155525254242
0.786,0.657,-0.11265026098356523,0.0465,0.354,2.51e-05,0.0806,0.85,0.5555876769194908,-0.41728190235597085
0.857,0.564,-1.8518534761611818,0.0566,0.0103,0.178,0.0187,0.505,-0.3177552842359683,3.07128834592693
0.819,0.588,-0.2727070755804362,0.0455,0.558,8.47e-05,0.113,0.705,-0.35599391271501873,-0.40684115228802875
0.916,0.72,-0.6882080993319097,0.1,0.36,0.00016,0.0958,0.761,-0.6477910657515836,0.5946453065546208
0.667,0.624,0.0963128025179051,0.0304,0.228,0.0,0.0994,0.695,0.6693551836741263,0.41961301122956995
0.749,0.849,0.4382523609748569,0.0544,0.0299,0.000168,0.115,0.959,0.9399845245169314,0.7120511363883943
0.728,0.752,0.5793125334352307,0.104,0.178,0.0,0.152,0.603,-1.0793033662964253,0.5929942111950393
0.782,0.43,-3.007010991610317,0.363,0.175,0.000294,0.0603,0.89,-1.8228322533890755,-0.542133848517269
0.634,0.702,1.329073622014008,0.0898,0.424,0.0,0.339,0.716,0.28484453063478443,0.7570839529605105
0.81,0.618,-1.5099139177042298,0.0382,0.0139,0.000254,0.0296,0.804,-0.012415283613073048,-0.08970134557311192
0.857,0.655,1.1257691327659622,0.0412,0.031,0.000528,0.115,0.786,0.06341707584091698,0.9082401144092596
0.765,0.555,-0.2965539242198691,0.374,0.409,2.04e-06,0.073,0.828,-1.6143786189720286,-0.04204620107695455
0.817,0.598,0.103992296147553,0.161,0.016,0.0,0.0836,0.844,-1.4942000723235842,0.4660703022295603
0.775,0.551,0.103992296147553,0.281,0.152,0.0,0.145,0.529,1.2733585989950027,0.11344813249304805
0.707,0.716,-0.8555402236831839,0.0879,0.057,4.25e-06,0.36,0.966,1.2794661577104067,0.3615494910842858
0.795,0.415,-1.463432772051098,0.153,0.127,8.76e-06,0.0669,0.821,-1.6733298378772317,1.0621319142479038
0.704,0.515,0.3202306694034268,0.112,0.0391,3.37e-06,0.0606,0.517,0.5684097567071088,1.6834131985233847
0.826,0.49,-1.4678787946787892,0.0676,0.00916,4.41e-06,0.0415,0.627,-1.7549662748682207,-0.32370364477027597
0.715,0.578,-0.2807907530853289,0.102,0.00354,9.59e-05,0.301,0.918,-1.7465826073147779,-0.5883159569573291
0.71,0.728,0.8525408331005965,0.0873,0.153,0.0,0.145,0.859,0.5162489291687213,0.13967141173346073
0.575,0.687,0.5578907880472657,0.0751,0.614,6.09e-06,0.137,0.519,0.25237204454543216,0.5514416446455706
0.88,0.564,0.16744916456095896,0.0498,0.0786,0.0,0.0565,0.83,-0.8107225234078552,0.4101111193072723
0.852,0.564,0.17634120981634077,0.181,0.0337,0.0,0.0546,0.766,-1.7886147505238932,0.559033445857764
0.825,0.433,-2.521990341316769,0.337,0.0585,0.0,0.0618,0.687,0.2767643442597472,0.011258279502476907
0.547,0.694,1.5606709825291774,0.0411,0.00388,0.0,0.23,0.532,1.7900732403770945,0.8838621770413204
0.824,0.366,-1.6630996064219428,0.145,0.039,0.106,0.0403,0.895,-1.7617566662350364,0.7975196020608505
0.718,0.595,0.49039208088141356,0.263,0.105,1.03e-05,0.0745,0.634,2.451927755331455,1.5300555765951933
0.667,0.585,0.7607910934200668,0.141,0.318,0.0,0.065,0.627,-1.3830880258799938,0.48306687210760557
0.794,0.57,-0.36688191851243385,0.0645,0.0197,0.014,0.104,0.575,0.8947658289345617,1.0860889841712436
0.626,0.633,0.7814044710575426,0.277,0.173,0.0,0.122,0.681,1.1302672233769684,0.27133817305538466
0.787,0.728,-0.34748109250069187,0.218,0.0124,0.0,0.157,0.94,1.9967439228710109,0.4338577555083126
0.737,0.493,-1.1130053522140095,0.184,0.101,1.18e-05,0.305,0.533,-1.4968175974873283,2.648268002476495
0.776,0.561,-0.6182842889145899,0.103,0.111,0.0,0.067,0.743,0.07039714294423564,0.5169467013978425
0.604,0.771,0.10277974452181908,0.0609,0.0876,0.0,0.716,0.7,-0.9950114689943909,1.4299053119899876
0.628,0.571,-2.2002599766220476,0.0632,0.0133,6.37e-05,0.774,0.498,0.688929719681259,3.469056642701412
0.886,0.402,-2.295243187304534,0.196,0.0315,0.000739,0.0873,0.631,0.1439913287074882,-0.3927744673127703
0.671,0.255,-1.5753917054938593,0.0387,0.608,0.0,0.0737,0.694,-0.1713635508027773,0.538961306192263
0.81,0.402,-2.843720706011489,0.283,0.0485,0.0,0.0513,0.894,-1.5833856036274017,-0.15579372158459648
0.801,0.641,-1.0143844866543215,0.173,0.34,4.5e-05,0.0693,0.741,-0.8888309916998847,1.2861628924499477
0.911,0.429,-3.3792643407106153,0.117,0.0238,1.86e-06,0.0608,0.808,-0.08968917866448801,1.987392803989872
0.755,0.537,0.0785287120071418,0.29,0.062,0.0,0.106,0.885,-1.77431319999155,0.5005490582678807
0.71,0.589,-2.0563705170349613,0.167,0.068,4.38e-06,0.176,0.65,0.9184373608501643,1.2803354970631895
0.787,0.591,1.1197063746372928,0.0875,0.173,0.0,0.0236,0.707,-1.4933275639356691,0.8601155408402801
0.807,0.459,-1.1041133069586277,0.0358,0.218,9.97e-06,0.0866,0.889,-0.7344728773335583,0.3261480641097287
0.87,0.299,-2.6529459168960265,0.248,0.122,0.0514,0.0926,0.933,-1.6879348695879806,1.8954494545543512
0.864,0.596,0.5021134132635077,0.251,0.0273,0.0,0.181,0.72,0.06633808218306661,0.40578913439542647
0.895,0.571,-0.7237762803534363,0.0501,0.208,0.0,0.0781,0.933,0.2951628907005597,-0.6696890586496468
0.796,0.669,0.20705918433493203,0.0912,0.107,0.000113,0.0891,0.96,1.0233659782837492,1.5173162427913633
0.781,0.722,-0.6186884727898342,0.0667,0.236,0.000398,0.077,0.533,-1.234116702430359,0.4712178348211969
0.703,0.336,-3.4665680577634546,0.334,0.0937,0.0258,0.0447,0.712,-1.7631982018324608,1.7877559503651748
0.841,0.485,-1.0434857256719339,0.0851,0.228,0.000112,0.086,0.565,0.06527589805864885,3.616910613430998
0.857,0.537,-0.2209715395491247,0.242,0.153,0.0,0.101,0.737,0.8864200965284198,1.2011314814314986
0.774,0.64,0.09348351539119286,0.1,0.00461,0.0,0.0868,0.665,0.6083554668146883,0.14443045129931342
0.768,0.553,-1.1792915077541277,0.0791,0.148,0.000582,0.0468,0.913,-1.7361125066598,1.5082514055230725
0.7,0.473,-1.2318354115359291,0.0687,0.129,0.000891,0.0452,0.578,-1.0937566574179707,0.1090290243247563
0.821,0.612,-0.06778585083141207,0.0637,0.101,0.000202,0.0368,0.864,0.6475424739762556,-0.5723391812719666
0.886,0.522,-0.45499400331576184,0.173,0.0477,0.00108,0.207,0.79,-1.439687265652557,0.46773758479854954
0.837,0.382,-1.5685205796147008,0.052,0.33,6.14e-05,0.127,0.56,0.7075558770058764,-0.04960562787033278
0.457,0.409,-2.545028822205712,0.307,0.252,0.000339,0.128,0.724,-1.6253418765419152,0.14831538155715232
0.779,0.533,-2.9532545362027816,0.0535,0.272,0.159,0.13,0.944,0.8385459406350052,0.1813372887487831
0.754,0.459,0.3630741601793569,0.11,0.00834,0.0,0.0742,0.829,-1.6050845078833709,0.8217032929158977
0.672,0.711,0.8864922786211448,0.316,0.14,0.0,0.151,0.759,-1.2739486070960364,0.34968426658846946
0.918,0.393,-3.7357545186763743,0.15,0.0314,0.000153,0.0269,0.803,0.43434694614662817,1.0936484109646218
0.774,0.479,-1.11219698446352,0.0997,0.142,0.0435,0.121,0.571,-1.2446247382326376,0.8350739278866267
0.913,0.461,-0.6126257146611653,0.059,0.237,5.86e-06,0.0888,0.979,-0.38698692805964635,-0.48515487140229824
0.892,0.144,-5.3743159489180785,0.118,0.168,0.108,0.0474,0.591,0.46810922724420206,-0.2708362188448514
0.775,0.652,-0.4186174545437457,0.0583,0.149,0.18,0.0458,0.671,0.6629441437803179,0.8989648434186692
0.72,0.413,-0.8078465264043182,0.357,0.00565,2.56e-06,0.138,0.814,-1.9249157347751125,-0.04097784525604885
0.794,0.539,-1.8684250150462114,0.0757,0.418,0.272,0.143,0.869,-1.1486488155620047,0.6203344078845806
0.827,0.601,-0.8013795844004042,0.0636,0.0343,2.67e-05,0.0565,0.83,-0.8665251250871048,-0.07335226407137314
0.922,0.64,0.29759637238972786,0.169,0.0431,0.00029,0.351,0.81,0.35927328963865035,1.1499798997032862
0.82,0.499,-1.1995007015163592,0.0659,0.00671,0.000266,0.0669,0.885,1.0688122847499226,2.9933793070478516
0.768,0.657,0.17068263556291596,0.109,0.205,5.49e-05,0.149,0.974,-1.6939286228614825,1.6856632206310496
0.788,0.485,-1.8118392725119639,0.0777,0.0938,0.000507,0.0833,0.744,0.6830118367023592,1.340341482337393
0.741,0.436,-2.678005317161193,0.335,0.0452,2.06e-05,0.15,0.871,0.47463407257991297,1.643576476171128
0.462,0.918,0.26324074299393485,0.0799,0.319,0.191,0.0504,0.871,2.6976716395450357,4.512387037862868
0.789,0.376,-1.9771504774870152,0.0541,0.831,0.00356,0.107,0.878,-0.5169527427116571,0.6393220045197683
0.791,0.481,-1.0285309222878833,0.124,0.0649,1.47e-06,0.0247,0.926,0.9727225566373884,1.1214904111458008
0.901,0.478,-0.22016317179863518,0.237,0.12,1.05e-05,0.165,0.828,0.0323861253489891,0.5100347629807708
0.904,0.866,-0.3596066087580307,0.105,0.144,0.0,0.311,0.815,-0.7718769325719943,0.38291660750239986
0.842,0.69,0.08742075726252363,0.176,0.121,4.18e-06,0.416,0.876,-1.3059279362704808,2.5471303180974214
0.65,0.767,-0.3406099666215331,0.0458,0.108,0.0,0.0879,0.536,0.0894785220364603,-0.20893633006995133
0.759,0.676,-1.3049926929552058,0.0383,0.141,0.0,0.0875,0.71,-0.3195003010117977,-0.9502295848938395
0.815,0.481,-1.188991920759999,0.247,0.171,0.00591,0.0666,0.649,0.3709193798599491,-0.5521537311406118
0.607,0.884,0.6880379958760346,0.0351,0.119,0.0,0.217,0.657,0.2121228532594471,-0.6960903971935437
0.483,0.776,0.9139767821377794,0.0665,0.15,0.0,0.0709,0.519,0.2900416458149729,-0.9350459824694524
0.421,0.283,-2.087896859304042,0.054,0.629,0.0,0.357,0.112,-0.7689938613771455,-0.32786375758804515
0.875,0.553,-0.9282933212272161,0.226,0.138,2.97e-06,0.144,0.43,0.36363583157822493,-0.8510019912248705
0.604,0.863,0.27536625925127367,0.117,0.266,4.48e-06,0.244,0.402,0.7420389259021628,-0.7387760684015487
0.688,0.513,0.3537779310487307,0.0342,0.536,0.0,0.134,0.168,-0.5085690751582148,-0.4097224755625926
0.577,0.882,1.1273858682669406,0.0505,0.0172,0.0,0.0697,0.637,0.5985302636638217,-0.3154319807629606
0.68,0.721,0.9968344765629273,0.188,0.123,0.0,0.162,0.244,0.21140208546073463,-0.2432370268047874
0.859,0.665,-0.5075379070975632,0.0414,0.131,0.000545,0.117,0.962,-0.09022027072669689,-0.36095041361730656
0.747,0.758,0.5720372236808275,0.124,0.0321,0.0,0.109,0.601,0.43028788538545915,-0.8528797075161593
0.525,0.66,-0.10052474472622677,0.111,0.468,3.3e-06,0.128,0.458,0.12885520493453065,-0.5403856299012415
0.672,0.838,0.6464070567258381,0.0449,0.0334,0.0,0.06,0.783,0.7430631748792809,-0.07131267568600771
0.707,0.68,0.2596030881167331,0.0884,0.274,0.0,0.0932,0.62,0.17707077715365102,-0.2539205850138444
0.694,0.81,0.6092221402033329,0.0295,0.0353,0.0,0.367,0.805,0.13792170513938454,-0.10634179684418861
0.849,0.909,0.8816420721182094,0.0649,0.0289,5.48e-05,0.19,0.823,0.21303329679466262,-0.8179800840332397
0.793,0.779,0.9038721852566637,0.0581,0.279,0.000311,0.314,0.687,0.8198439130157872,-1.0038901840802394
0.84,0.856,1.253895421218508,0.112,0.215,0.00071,0.0651,0.794,0.2524858499873341,-1.108313871969068
0.626,0.522,-0.2714945239547027,0.027,0.0495,0.00832,0.12,0.294,0.028971962091930883,0.6076436357089735
0.836,0.441,-1.3955298810100016,0.197,0.511,0.177,0.0776,0.557,0.3685294655800078,-1.0751300926833607
0.745,0.52,-0.4861161617095978,0.0559,0.0674,5.06e-05,0.0746,0.673,0.5904880124360842,0.5375368317643887
0.681,0.714,0.9006387142547067,0.0309,0.0375,0.0,0.232,0.554,0.36363583157822493,-0.8190160654353301
0.911,0.584,0.8101015261999108,0.208,0.0185,0.0259,0.0734,0.571,-0.5065205772039799,-0.8998388020077872
0.675,0.779,1.0287650027072526,0.064,0.464,0.0,0.083,0.702,-1.0825657889642808,-0.40996528370370755
0.591,0.627,0.6868254442503007,0.0866,0.0345,0.0,0.122,0.671,0.1835576873420611,-0.8888476868199846
0.687,0.747,0.5453610879146821,0.0883,0.056,1.34e-06,0.11,0.56,-2.0445252542140473,0.11466217319862272
0.79,0.831,1.0752461483603843,0.044,0.312,0.0,0.0797,0.872,0.17437738169530473,-0.27054484907551346
0.79,0.915,1.856937763083487,0.146,0.0366,0.0,0.0785,0.726,-0.8694840665765553,-0.2820377677549536
0.853,0.824,1.4382032683300565,0.103,0.0322,0.0,0.0859,0.888,-0.4683578190195306,0.025049781917805058
0.711,0.809,0.9927926378104808,0.0955,0.0447,0.0,0.339,0.816,-0.545252362597939,0.09316555910524739
0.535,0.963,1.407485293811465,0.0798,0.000873,0.0,0.137,0.614,-1.5321352196242297,-0.16722189142640595
